,Team,ID,Batting_Games,At_Bats,Batting_Runs,Batting_Hits,Doubles,Triples,Batting_Home_Runs,Runs_Batted_In,Batting_Bases_On_Balls,Batting_Strike_Outs,Stolen_Bases,Caught_Stealing,Batting_Average,On_Base_Percentage,Slugging_Percentage,On_Base_Plus_Slugging,Pitching_Games,Pitching_Games_Started,Wins,Losses,Saves,Blown_Saves,Holds,Complete_Games,Shutouts,Innings_Pitched,Pitching_Hits,Pitching_Runs,Earned_Runs,Pitching_Home_Runs,Pitching_Bases_On_Balls,Pitching_Strikeouts,Earned_Runs_Average,Walks_Plus_Hits_Per_Inning_Pitched,Batting_Average_Against,Fielding_Games,Position,Fielding_Games_Started,Innings,Putouts,Total_Chance,Assists,Errors,Double_Plays,Fielding
348,oak,9760.0,100,252,36,62,12,2,9,38,22,63,1,1,.246,.317,.417,.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,LF,70,607,130,135,5,0,1,1.000
349,oak,9606.0,45,102,14,21,8,1,3,9,9,31,0,0,.206,.268,.392,.660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1B,27,234,142,175,27,6,9,.966
350,oak,8133.0,598,1354,177,308,60,18,12,112,153,227,67,20,.227,.307,.325,.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,LF,345,3320,937,978,29,12,7,.988
351,oak,6983.0,1464,5484,823,1469,281,53,117,584,515,787,299,74,.268,.329,.402,.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391,CF,1315,11687,3231,3297,39,27,16,.992
352,oak,9459.0,4,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250,76,74,33,20,0,0,0,5,4,491.0,404,177,157,36,153,419,2.88,1.13,.223,76,P,74,491,64,142,74,4,4,.972
353,oak,10075.0,11,31,3,4,0,0,1,3,4,18,0,0,.129,.229,.226,.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,C,9,83,57,62,1,4,0,.935
354,oak,8574.0,442,951,148,252,36,11,4,80,77,189,77,13,.265,.338,.339,.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,LF,260,2488,697,730,26,7,7,.990
355,oak,7053.0,1073,3453,449,904,211,13,132,508,282,800,33,13,.262,.322,.445,.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084,LF,874,7799,1823,1903,59,21,17,.989
356,oak,7693.0,132,245,33,53,12,3,5,24,26,73,7,1,.216,.290,.351,.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,LF,51,541,131,139,3,5,0,.964
357,oak,9027.0,131,246,19,43,11,0,2,14,33,83,2,0,.175,.280,.244,.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2B,67,646,98,294,188,8,38,.973
358,oak,9668.0,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,15,10,3,5,0,0,0,0,0,58.0,85,54,54,10,17,40,8.38,1.76,.347,15,P,10,58,5,8,3,0,2,1.000
359,oak,9721.0,15,25,1,2,0,0,0,1,0,14,0,0,.080,.080,.080,.160,30,28,13,10,0,0,0,1,1,170.0,145,72,61,9,57,134,3.23,1.19,.228,30,P,28,170,10,39,28,1,1,.974
360,oak,9799.0,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,24,18,2,9,0,0,0,0,0,115.2,112,49,47,5,43,85,3.66,1.34,.255,24,P,18,115,6,20,13,1,1,.950
361,oak,9986.0,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,26,0,2,2,0,0,2,0,0,28.2,22,14,14,3,12,23,4.40,1.19,.210,26,P,0,28,1,4,3,0,0,1.000
362,sea,9381.0,18,25,2,2,0,0,0,1,0,8,0,0,.080,.115,.080,.195,71,41,4,19,0,0,4,0,0,270.2,263,132,124,42,74,219,4.12,1.25,.255,71,P,41,270,4,39,34,1,2,.974
363,sea,7681.0,1115,4094,581,1118,225,11,241,690,364,1015,72,30,.273,.334,.510,.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945,LF,880,7765,1873,1955,49,33,10,.983
364,sea,7644.0,821,2728,353,704,138,9,82,314,192,635,77,18,.258,.309,.405,.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785,CF,698,6264,1846,1891,28,17,7,.991
365,sea,7497.0,1687,6555,958,2015,446,31,239,983,454,864,50,37,.307,.356,.494,.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650,2B,1622,14385,3166,7942,4672,104,1083,.987
366,sea,10036.0,57,219,25,62,14,3,2,17,24,43,8,4,.283,.351,.402,.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2B,54,486,68,237,160,9,33,.962
367,sea,8412.0,860,3392,522,925,170,47,55,296,298,884,106,40,.273,.333,.399,.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862,CF,806,7224,2081,2137,34,22,11,.990
368,sea,8984.0,688,2604,319,685,144,7,96,338,233,484,38,20,.263,.328,.434,.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689,2B,674,6033,461,1897,1378,58,156,.969
369,sea,8824.0,690,2554,317,639,118,10,131,409,180,686,20,14,.250,.300,.458,.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,1B,592,5095,3289,3551,227,35,272,.990
370,sea,9814.0,35,58,13,14,1,0,1,8,12,22,5,0,.241,.366,.310,.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2B,14,152,30,32,2,0,0,1.000
371,sea,9446.0,343,1111,132,275,48,14,29,118,105,248,22,9,.248,.313,.394,.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,2B,299,2706,434,1234,756,44,147,.964
372,sea,8144.0,1001,2874,413,755,190,31,97,363,347,629,20,7,.263,.344,.452,.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748,LF,614,5363,1159,1203,30,14,5,.988
373,sea,8633.0,608,2088,247,513,108,19,70,254,235,404,16,8,.246,.326,.416,.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,1B,533,4757,2961,3210,226,23,239,.993
374,sea,8638.0,226,806,73,204,31,1,28,104,48,172,0,3,.253,.295,.398,.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,C,109,930,817,861,39,5,21,.994
375,sea,8648.0,607,2064,255,503,94,18,46,212,186,410,31,12,.244,.306,.374,.680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,1B,529,4762,1055,1870,797,18,182,.990
376,sea,8145.0,455,1256,158,322,70,4,49,152,111,367,39,23,.256,.321,.436,.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,LF,300,2822,714,734,10,10,1,.986
377,sea,9644.0,85,198,25,38,7,2,4,14,7,54,0,4,.192,.241,.308,.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,LF,41,376,80,82,1,1,0,.988
378,sea,9322.0,295,961,101,185,36,2,38,102,54,339,1,4,.193,.252,.353,.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,C,274,2470,2182,2344,150,12,12,.995
379,sea,9771.0,84,230,25,55,11,1,0,10,17,70,8,4,.239,.296,.296,.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,SS,67,617,88,298,199,11,35,.963
380,sea,7213.0,1179,4140,691,1023,204,32,150,439,501,1127,126,32,.247,.345,.421,.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063,2B,1027,9057,1900,4685,2643,142,638,.970
381,sea,8784.0,396,1305,130,328,72,1,46,162,103,353,2,0,.251,.316,.414,.730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,C,348,3098,2514,2788,242,32,15,.989
382,sea,6636.0,1055,2891,398,778,110,23,18,225,189,494,133,51,.269,.316,.342,.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990,1B,710,6542,1336,2533,1140,57,246,.978
383,sea,9404.0,79,214,14,38,8,0,1,15,8,39,0,0,.178,.206,.229,.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,C,69,612,560,608,44,4,6,.993
384,sea,9321.0,4,9,0,1,1,0,0,1,0,5,0,0,.111,.111,.222,.333,40,37,14,11,0,0,0,2,0,222.2,205,111,103,27,62,203,4.16,1.20,.244,40,P,37,222,15,46,27,4,2,.913
385,sea,9674.0,136,341,47,81,10,5,0,9,14,80,28,2,.238,.268,.296,.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,LF,78,796,179,182,1,2,0,.989
386,sea,10059.0,17,32,1,2,1,0,0,1,1,18,1,1,.063,.091,.094,.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,C,10,90,73,84,10,1,1,.988
387,sea,7487.0,15,37,3,4,1,0,1,7,2,17,0,0,.108,.154,.216,.370,334,334,143,101,0,0,0,25,11,2262.1,2019,870,783,184,630,2142,3.11,1.17,.239,334,P,334,2262,167,456,275,14,25,.969
388,sea,8061.0,123,179,8,16,2,0,1,6,9,79,0,0,.089,.133,.117,.250,196,171,62,61,0,0,2,4,3,1012.2,985,495,465,122,399,859,4.13,1.37,.255,196,P,171,1012,29,148,116,3,0,.980
389,sea,8684.0,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,16,16,4,6,0,0,0,2,2,90.0,92,49,46,11,37,64,4.60,1.43,.261,16,P,16,90,5,15,10,0,2,1.000
390,sea,9092.0,5,9,0,0,0,0,0,0,1,7,0,0,.000,.100,.000,.100,111,97,47,25,2,0,0,1,1,653.2,580,241,230,80,127,551,3.17,1.08,.236,111,P,97,653,43,127,81,3,5,.976
391,sea,9331.0,3,4,1,0,0,0,0,0,1,4,0,0,.000,.200,.000,.200,30,30,12,8,0,0,0,0,0,165.0,142,68,58,13,65,136,3.16,1.25,.229,30,P,30,165,1,20,16,3,1,.850
392,sea,10087.0,4,11,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,C,4,29,34,35,1,0,0,1.000
393,tex,7552.0,253,447,24,60,10,0,0,21,10,130,0,0,.134,.153,.157,.309,275,263,97,98,0,0,0,2,2,1557.1,1560,796,710,185,534,1281,4.10,1.34,.260,275,P,263,1557,81,288,197,10,16,.965
394,tex,7926.0,213,420,36,83,21,0,12,42,12,148,0,0,.198,.223,.333,.556,247,244,102,75,0,0,0,4,3,1473.2,1399,652,599,151,542,1347,3.66,1.32,.249,247,P,244,1473,102,296,187,7,15,.976
395,tex,7509.0,291,610,38,106,15,2,1,28,17,257,1,3,.174,.199,.210,.409,307,306,121,91,0,0,0,15,7,2013.2,1794,786,741,222,515,1922,3.31,1.15,.238,307,P,306,2013,84,352,255,13,11,.963
396,tex,8413.0,278,827,110,199,42,2,33,111,83,275,6,2,.241,.322,.416,.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,1B,212,1889,806,862,50,6,62,.993
397,tex,7290.0,1522,5495,833,1576,305,10,311,984,815,1092,18,11,.287,.387,.516,.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315,1B,1307,11521,10663,11496,740,93,1016,.992
398,tex,7754.0,1118,3590,545,910,191,9,204,577,523,1111,33,21,.253,.355,.482,.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035,1B,947,8394,7009,7631,551,71,355,.991
399,tex,6039.0,2567,9712,1339,2767,560,35,413,1467,727,1518,118,41,.285,.337,.477,.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491,3B,2438,21497,1993,6883,4604,286,453,.958
400,tex,8772.0,626,2036,250,526,104,3,88,294,176,471,7,4,.258,.319,.442,.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,1B,503,4521,3961,4286,302,23,406,.995
401,tex,7498.0,1125,4132,649,1163,248,25,139,549,583,1045,112,45,.281,.382,.455,.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033,LF,1012,8897,2097,2199,67,35,12,.984
402,tex,9574.0,121,425,83,111,22,10,2,37,53,101,25,8,.261,.344,.374,.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,2B,110,929,252,267,9,6,2,.978
403,tex,9634.0,234,812,93,211,35,16,25,109,40,150,10,14,.260,.307,.435,.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,2B,219,1940,401,1052,625,26,167,.975
404,tex,8401.0,1074,4119,573,1113,176,30,27,367,361,614,217,75,.270,.331,.347,.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,SS,1032,9126,1678,4689,2878,133,685,.972
405,tex,8504.0,220,545,66,119,29,1,11,55,66,144,3,3,.218,.303,.336,.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,C,166,1479,1175,1256,71,10,27,.992
406,tex,6679.0,1027,3909,609,1134,234,24,200,701,352,938,50,16,.290,.349,.516,.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977,LF,876,7667,1956,2042,46,40,14,.980
407,tex,8990.0,204,622,76,144,36,1,24,81,52,152,0,1,.232,.301,.408,.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,C,183,1626,1221,1322,90,11,13,.992
408,tex,8320.0,428,1099,120,249,40,3,27,106,94,258,12,10,.227,.294,.342,.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,1B,282,2633,795,1436,616,25,161,.983
409,tex,9975.0,41,99,12,22,2,1,0,4,2,17,1,0,.222,.238,.263,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2B,26,249,46,137,89,2,17,.985
410,tex,8232.0,249,525,44,107,25,0,9,51,45,115,0,3,.204,.267,.303,.570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,C,164,1529,1269,1375,98,8,12,.994
411,tex,8922.0,429,1332,168,339,52,15,20,120,87,300,84,26,.255,.305,.361,.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,CF,350,3186,996,1049,39,14,5,.987
412,tex,9630.0,36,108,16,22,3,1,6,14,15,57,3,0,.204,.301,.417,.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3B,28,246,29,56,22,5,2,.911
413,tex,10044.0,31,45,9,9,0,0,1,3,3,11,2,1,.200,.240,.267,.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,LF,14,128,21,23,1,1,1,.957
414,tex,9081.0,47,117,14,25,1,0,2,8,7,38,1,0,.214,.264,.274,.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2B,29,293,56,154,94,4,13,.974
415,tex,9801.0,56,188,21,47,12,0,6,21,5,50,1,0,.250,.277,.410,.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,1B,50,421,129,136,7,0,7,1.000
416,tex,8908.0,103,289,29,56,10,3,13,37,24,126,3,1,.194,.263,.384,.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,LF,75,673,157,162,4,1,2,.994
417,tex,8340.0,955,2818,376,706,117,39,81,307,254,743,135,31,.251,.317,.406,.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969,LF,689,6365,1565,1603,19,19,4,.988
418,tex,9797.0,41,106,9,23,2,0,0,10,2,14,0,0,.217,.252,.236,.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,C,22,199,147,157,8,2,0,.987
419,tex,8462.0,232,701,63,153,25,1,20,78,44,205,0,1,.218,.280,.342,.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,C,197,1759,1471,1598,107,20,17,.987
420,tex,9760.0,100,252,36,62,12,2,9,38,22,63,1,1,.246,.317,.417,.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,LF,70,607,130,135,5,0,1,1.000
421,tex,8528.0,842,2732,431,667,106,20,89,276,263,925,152,33,.244,.313,.395,.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809,CF,685,6285,1662,1727,39,26,7,.985
422,tex,6893.0,35,27,1,7,1,0,0,5,0,11,0,0,.259,.259,.296,.556,214,176,71,67,0,3,4,9,3,1098.2,1152,628,587,159,349,888,4.81,1.37,.268,214,P,176,1098,41,131,77,13,5,.901
423,tex,8182.0,9,18,1,0,0,0,0,0,1,12,0,0,.000,.053,.000,.053,135,103,50,35,2,1,3,7,4,668.1,704,337,313,72,234,408,4.21,1.40,.273,135,P,103,668,27,120,87,6,8,.950
424,tex,8652.0,4,8,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,54,48,18,19,0,0,0,3,2,292.1,314,151,137,24,95,192,4.22,1.40,.276,54,P,48,292,11,48,35,2,3,.958
425,tex,9510.0,96,272,22,51,7,1,9,36,22,76,1,0,.188,.253,.320,.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,LF,58,539,129,139,5,5,0,.964
426,tex,9548.0,3,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,11,9,4,4,0,0,0,0,0,54.2,57,34,34,12,24,26,5.60,1.48,.270,11,P,9,54,3,7,4,0,0,1.000
427,tex,9651.0,6,7,3,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,53,45,12,19,0,0,2,0,0,265.1,285,145,126,34,101,154,4.27,1.45,.275,53,P,45,265,17,45,24,4,3,.911
428,hou,7622.0,27,59,3,10,3,0,1,9,0,23,0,0,.169,.169,.271,.441,281,178,64,73,0,1,8,4,2,1198.0,1238,649,589,130,385,733,4.42,1.35,.268,281,P,178,1198,91,287,182,14,16,.951
429,hou,9496.0,21,42,6,15,2,0,1,7,1,13,0,0,.357,.386,.476,.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,C,8,82,62,70,7,1,1,.986
430,hou,10090.0,8,8,0,3,1,0,0,3,1,2,0,0,.375,.444,.500,.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1B,0,10,3,9,6,0,0,1.000
431,hou,8996.0,668,2721,341,830,162,14,36,226,146,308,169,49,.305,.343,.415,.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,2B,647,5642,1125,2976,1814,37,408,.988
432,hou,9468.0,198,589,75,139,29,5,10,46,53,180,42,14,.236,.300,.353,.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,SS,163,1458,236,728,449,43,101,.941
433,hou,9142.0,375,1038,120,268,54,2,24,83,55,198,15,14,.258,.300,.383,.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,2B,267,2474,534,1279,714,31,142,.976
434,hou,9573.0,99,387,52,108,22,1,22,68,40,78,14,4,.279,.345,.512,.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,SS,99,870,112,390,265,13,41,.967
435,hou,9339.0,180,683,104,175,27,3,36,92,89,223,21,6,.256,.354,.463,.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,CF,178,1564,352,374,12,10,5,.973
436,hou,9307.0,112,308,37,73,12,2,4,22,23,69,7,1,.237,.289,.328,.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,LF,81,753,165,175,4,6,0,.966
437,hou,9753.0,58,177,21,38,7,0,8,26,21,77,4,1,.215,.312,.390,.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,LF,49,441,84,89,2,3,0,.966
438,hou,8823.0,329,1035,115,268,38,16,23,80,55,208,25,16,.259,.299,.393,.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,CF,238,2155,466,480,9,5,3,.990
439,hou,9356.0,366,1289,151,322,58,12,70,205,73,297,0,1,.250,.296,.476,.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,C,189,1595,1104,1195,78,13,5,.989
440,hou,9958.0,98,300,35,73,19,0,13,33,20,68,0,2,.243,.297,.437,.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,LF,74,655,121,124,2,1,0,.992
441,hou,8023.0,1086,3499,527,908,173,37,103,400,222,863,221,60,.260,.314,.418,.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035,LF,882,8016,2428,2522,55,39,17,.985
442,hou,8190.0,930,3169,476,775,165,20,141,413,309,921,30,16,.245,.314,.443,.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,CF,804,7221,1919,1980,28,33,7,.983
443,hou,9340.0,238,669,73,155,25,5,13,60,32,199,38,13,.232,.273,.342,.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,LF,188,1718,489,513,19,5,7,.990
444,hou,8825.0,324,889,88,200,45,2,28,104,85,227,0,4,.225,.298,.375,.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,C,249,2274,1984,2135,123,28,16,.987
